time_msec,throughput,current_buffer,current_playing_segment
137669,1753.36,0,16
137774,1787.08,0,16
137874,1626.24,0,16
137975,1495.13,0,16
138076,1626.24,0,16
138179,1578.87,0,16
138284,2122.15,0,16
138391,1628.41,0,16
138492,1626.24,0,16
138592,1626.24,0,16
138693,1626.24,0,16
138798,1563.69,0,16
138906,1720.89,0,16
139009,1466.1,0,16
139110,1495.13,0,16
139215,1452,0,16
139323,1398.22,0,16
139433,1491.96,0,16
139538,995.657,0,16
139642,1804.43,0,16
139746,893.538,0,16
139850,2029.98,0,16
139957,1424.6,0,16
140059,1480.47,0,16
140167,1085.61,0,16
140306,83.4286,1.89,17
140410,1340.31,1.79,17
140515,1327.54,1.681,17
140621,1327.54,1.579,17
140727,1315.02,1.471,17
140832,1327.54,1.37,17
140936,1340.31,1.26,17
141041,1340.31,1.161,17
141147,1315.02,1.05,17
141248,1265.11,0.95,17
141357,1183.11,0.841,17
141465,1183.11,0.731,17
141571,986.264,0.63,17
141675,1127.77,0.531,17
141777,1138.82,0.421,17
141887,1065.69,0.311,17
141990,902.214,0.211,17
142097,1095.85,0.1,17
142197,1161.6,0,17
142300,1594.35,0,17
142402,1035.09,0,17
142518,901.241,0,17
142628,1161.6,0,17
142730,1024.94,0,17
142834,1014.99,0,17
142936,1035.09,0,17
143046,1056,0,17
143147,1045.44,0,17
143249,1024.94,0,17
143351,1024.94,0,17
143454,902.214,0,17
143555,813.12,0,17
143656,1045.44,0,17
143768,732.541,0,17
143883,707.061,0,17
143993,1056,0,17
144100,542.804,0,17
144201,1035.09,0,17
144308,1315.02,0,17
144413,893.538,0,17
144525,829.714,0,17
144642,901.241,0,17
144751,745.982,0,17
144863,732.541,0,17
144974,732.541,0,17
145085,732.541,0,17
145199,719.575,0,17
145310,739.2,0,17
145417,759.925,0,17
145524,542.804,0,17
145625,696.96,0,17
145727,797.176,0,17
145830,676.66,0,17
145959,544.5,0,17
146062,451.107,0,17
146167,670.154,0,17
146282,606.052,0,17
146386,781.846,0,17
146503,600.828,0,17
146622,590.644,0,17
146740,590.644,0,17
146864,562.065,0,17
146989,468.387,0,17
147096,434.243,0,17
147197,464.64,0,17
147303,438.34,0,17
147427,374.71,0,17
147547,488.067,0,17
147660,411.186,0,17
147789,363,0,17
147916,368.762,0,17
148027,418.595,0,17
148139,523.243,0,17
148281,245.408,0,17
148392,313.946,0,17
148521,270.14,0,17
148656,346.746,0,17
148775,295.322,0,17
148897,288,0,17
149014,297.846,0,17
149114,813.12,0,17
149216,920.079,0,17
149317,1045.44,0,17
149425,977.047,0,17
149537,933.429,0,17
149638,920.079,0,17
149738,929.28,0,17
149846,868.486,0,17
149950,1005.23,0,17
150052,920.079,0,17
150157,995.657,0,17
150263,1327.54,0,17
150423,201.421,1.911,18
150532,968,1.8,18
150642,959.119,1.691,18
150752,959.119,1.581,18
150870,885.966,1.459,18
150971,1045.44,1.361,18
151081,950.4,1.25,18
151192,941.838,1.14,18
151300,977.047,1.031,18
151412,1037.14,0.921,18
151518,885.029,0.811,18
151622,789.437,0.711,18
151734,726,0.599,18
151838,1014.99,0.489,18
151942,1116.92,0.391,18
152049,876.679,0.28,18
152157,645.333,0.171,18
152283,1022.21,0.05,18
152426,162.462,0,18
152527,580.8,0,18
152631,789.437,0,18
152731,929.28,0,18
152832,920.079,0,18
152934,920.079,0,18
153035,920.079,0,18
153137,911.059,0,18
153238,929.28,0,18
153341,911.059,0,18
153443,911.059,0,18
153552,852.55,0,18
153666,1027.96,0,18
153776,739.2,0,18
153877,929.28,0,18
153987,950.4,0,18
154099,726,0,18
154203,1240.54,0,18
154307,893.538,0,18
154410,902.214,0,18
154515,893.538,0,18
154617,911.059,0,18
154722,893.538,0,18
154827,1005.23,0,18
154933,876.679,0,18
155041,868.486,0,18
155147,885.029,0,18
155252,885.029,0,18
155358,876.679,0,18
155465,876.679,0,18
155565,696.96,0,18
155685,878.521,0,18
155796,941.838,0,18
155901,670.154,0,18
156007,1106.29,0,18
156121,815.158,0,18
156225,781.846,0,18
156329,902.214,0,18
156431,1138.82,0,18
156540,860.444,0,18
156647,876.679,0,18
156760,822.372,0,18
156864,893.538,0,18
156980,801.103,0,18
157085,1005.23,0,18
157194,852.55,0,18
157316,761.705,0,18
157416,929.28,0,18
157526,745.982,0,18
157631,781.846,0,18
157735,789.437,0,18
157846,732.541,0,18
157952,885.029,0,18
158056,893.538,0,18
158166,1161.6,0,18
158279,822.372,0,18
158393,815.158,0,18
158506,822.372,0,18
158619,829.714,0,18
158733,815.158,0,18
158847,822.372,0,18
158980,203.321,1.911,19
159094,815.158,1.79,19
159207,822.372,1.68,19
159308,929.28,1.581,19
159410,805.069,1.481,19
159514,781.846,1.371,19
159621,547.925,1.261,19
159739,794.256,1.15,19
159855,901.241,1.03,19
159971,606.052,0.911,19
160078,1205.43,0.811,19
160179,805.069,0.71,19
160280,805.069,0.61,19
160383,797.176,0.501,19
160489,767.094,0.401,19
160600,633.6,0.29,19
160710,633.6,0.181,19
160822,622.286,0.06,19
160931,639.413,0,19
161042,633.6,0,19
161154,627.892,0,19
161265,633.6,0,19
161374,639.413,0,19
161485,633.6,0,19
161593,542.804,0,19
161735,329.532,0,19
161860,562.065,0,19
161970,426.275,0,19
162102,440,0,19
162204,575.05,0,19
162308,446.769,0,19
162413,446.769,0,19
162517,446.769,0,19
162623,442.514,0,19
162727,451.107,0,19
162845,295.322,0,19
162961,300.414,0,19
163077,300.414,0,19
163193,300.414,0,19
163309,303.026,0,19
163426,297.846,0,19
163575,235.459,0,19
163681,331.886,0,19
163789,217.121,0,19
163907,492.203,0,19
164015,325.682,0,19
164121,328.755,0,19
164226,331.886,0,19
164330,451.107,0,19
164434,335.077,0,19
164537,338.33,0,19
164641,338.33,0,19
164744,338.33,0,19
164848,338.33,0,19
164951,341.647,0,19
165076,464.64,0,19
165200,377.756,0,19
165325,374.71,0,19
165448,377.756,0,19
165555,325.682,0,19
165658,341.647,0,19
165765,325.682,0,19
165886,387.2,0,19
166006,390.454,0,19
166130,472.195,0,19
166239,532.844,0,19
166353,411.186,0,19
166477,374.71,0,19
166577,464.64,0,19
166691,411.186,0,19
166803,414.857,0,19
166915,414.857,0,19
167028,414.857,0,19
167140,414.857,0,19
167253,411.186,0,19
167356,569.412,0,19
167458,455.529,0,19
167589,357.415,0,19
167707,397.128,0,19
167821,513.982,0,19
167929,430.222,0,19
168053,562.065,0,19
168157,451.107,0,19
168260,455.529,0,19
168363,455.529,0,19
168482,585.681,0,19
168602,488.067,0,19
168721,488.067,0,19
168839,492.203,0,19
168958,492.203,0,19
169078,488.067,0,19
169197,492.203,0,19
169316,492.203,0,19
169445,450.233,0,19
169576,536.123,0,19
169681,446.769,0,19
169794,616.779,0,19
169894,464.64,0,19
170006,518.571,0,19
170116,528,0,19
170237,677.6,0,19
170347,532.844,0,19
170458,528,0,19
170568,528,0,19
170678,639.413,0,19
170780,575.05,0,19
170883,563.883,0,19
170986,569.412,0,19
171089,563.883,0,19
171193,563.883,0,19
171295,569.412,0,19
171401,553.143,0,19
171503,575.05,0,19
171610,434.243,0,19
171730,387.2,0,19
171849,878.521,0,19
171955,547.925,0,19
172125,137.274,1.859,20
172234,645.333,1.75,20
172349,606.052,1.63,20
172465,606.052,1.52,20
172580,606.052,1.399,20
172697,600.828,1.28,20
172812,606.052,1.17,20
172927,713.263,1.05,20
173036,645.333,0.95,20
173145,645.333,0.84,20
173255,639.413,0.731,20
173364,639.413,0.62,20
173473,645.333,0.51,20
173601,457.323,0.38,20
173714,726,0.27,20
173829,611.368,0.15,20
173940,627.892,0.04,20
174053,414.857,0,20
174169,1001.38,0,20
174278,860.444,0,20
174381,676.66,0,20
174484,683.294,0,20
174587,676.66,0,20
174690,683.294,0,20
174793,676.66,0,20
174896,676.66,0,20
174999,683.294,0,20
175102,676.66,0,20
175204,805.069,0,20
175318,719.575,0,20
175432,713.263,0,20
175537,663.771,0,20
175651,611.368,0,20
175758,657.509,0,20
175869,739.2,0,20
175970,696.96,0,20
176073,451.107,0,20
176180,1205.43,0,20
176294,713.263,0,20
176403,860.444,0,20
176511,752.889,0,20
176620,752.889,0,20
176728,752.889,0,20
176836,752.889,0,20
176944,752.889,0,20
177052,759.925,0,20
177160,752.889,0,20
177268,759.925,0,20
177376,759.925,0,20
177485,860.444,0,20
177612,460.952,0,20
177724,1037.14,0,20
177834,739.2,0,20
177959,562.065,0,20
178066,1085.61,0,20
178179,719.575,0,20
178291,1046.49,0,20
178394,797.176,0,20
178497,789.437,0,20
178599,911.059,0,20
178711,829.714,0,20
178823,829.714,0,20
178936,829.714,0,20
179047,837.189,0,20
179160,829.714,0,20
179273,829.714,0,20
179385,829.714,0,20
179497,829.714,0,20
179613,500.69,0,20
179724,950.4,0,20
179831,986.264,0,20
180007,60.2182,1.84,21
180114,876.679,1.73,21
180227,829.714,1.619,21
180335,1183.11,1.51,21
180444,860.444,1.4,21
180550,876.679,1.3,21
180659,852.55,1.189,21
180765,876.679,1.08,21
180875,959.119,0.969,21
180984,852.55,0.86,21
181093,860.444,0.75,21
181203,852.55,0.65,21
181317,822.372,0.53,21
181423,876.679,0.42,21
181526,683.294,0.32,21
181629,789.437,0.219,21
181739,844.8,0.111,21
181851,837.189,0,21
181954,676.66,0,21
182059,1327.54,0,21
182160,805.069,0,21
182265,781.846,0,21
182377,837.189,0,21
182492,815.158,0,21
182592,813.12,0,21
182692,813.12,0,21
182793,813.12,0,21
182894,813.12,0,21
183018,661.073,0,21
183124,547.925,0,21
183227,911.059,0,21
183343,606.052,0,21
183449,1327.54,0,21
183549,696.96,0,21
183825,591.36,0,21
184083,90.0465,0,21
184188,221.257,0,21
184295,767.094,0,21
184398,683.294,0,21
184501,789.437,0,21
184616,707.061,0,21
184717,690.059,0,21
184832,815.158,0,21
184942,739.2,0,21
185055,726,0,21
185166,732.541,0,21
185278,732.541,0,21
185390,726,0,21
185493,797.176,0,21
185602,639.413,0,21
185714,627.892,0,21
185829,707.061,0,21
185998,65.3684,1.859,22
186116,689.085,1.74,22
186220,563.883,1.641,22
186324,676.66,1.531,22
186433,959.119,1.431,22
186544,837.189,1.311,22
186651,651.364,1.21,22
186758,657.509,1.101,22
186866,651.364,0.991,22
186974,645.333,0.891,22
187082,651.364,0.78,22
187189,651.364,0.671,22
187296,657.509,0.56,22
187405,645.333,0.45,22
187514,639.413,0.341,22
187614,580.8,0.241,22
187728,719.575,0.13,22
187844,600.828,0.021,22
187948,563.883,0,22
188056,651.364,0,22
188157,690.059,0,22
188272,611.368,0,22
188387,606.052,0,22
188502,606.052,0,22
188607,558.462,0,22
188713,657.509,0,22
188832,689.085,0,22
188935,563.883,0,22
189037,569.412,0,22
189140,569.412,0,22
189243,569.412,0,22
189346,569.412,0,22
189451,553.143,0,22
189562,528,0,22
189668,553.143,0,22
189778,528,0,22
189883,553.143,0,22
189995,622.286,0,22
190101,663.771,0,22
190210,537.778,0,22
190320,528,0,22
190433,518.571,0,22
190542,532.844,0,22
190653,523.243,0,22
190763,532.844,0,22
190874,523.243,0,22
190984,532.844,0,22
191098,611.368,0,22
191218,488.067,0,22
191338,488.067,0,22
191460,476.066,0,22
191563,455.529,0,22
191666,451.107,0,22
191790,472.195,0,22
191891,464.64,0,22
192006,606.052,0,22
192127,484,0,22
192228,575.05,0,22
192332,451.107,0,22
192436,446.769,0,22
192540,451.107,0,22
192645,442.514,0,22
192749,451.107,0,22
192853,446.769,0,22
192957,446.769,0,22
193062,446.769,0,22
193166,446.769,0,22
193270,451.107,0,22
193380,528,0,22
193495,407.579,0,22
193598,341.647,0,22
193713,404.035,0,22
193835,384,0,22
193952,397.128,0,22
194070,397.128,0,22
194183,513.982,0,22
194298,407.579,0,22
194413,404.035,0,22
194537,472.195,0,22
194672,344.178,0,22
194792,387.2,0,22
194919,368.762,0,22
195046,365.858,0,22
195174,365.858,0,22
195301,365.858,0,22
195439,88.7143,1.901,23
195584,320.441,1.76,23
195690,442.514,1.65,23
195802,313.946,1.54,23
195913,313.946,1.43,23
196025,313.946,1.32,23
196134,430.222,1.21,23
196241,328.755,1.1,23
196348,325.682,0.991,23
196455,328.755,0.89,23
196562,328.755,0.781,23
196678,300.414,0.66,23
196787,430.222,0.551,23
196910,283.317,0.43,23
197033,283.317,0.31,23
197155,285.639,0.19,23
197278,285.639,0.061,23
197400,285.639,0,23
197524,283.317,0,23
197666,245.408,0,23
197794,272.25,0,23
197920,278.784,0,23
198025,331.886,0,23
198136,313.946,0,23
198278,245.408,0,23
198428,233.879,0,23
198564,258.133,0,23
198668,223.385,0,23
198802,262.015,0,23
198944,247.149,0,23
199049,331.886,0,23
199163,205.593,0,23
199278,203.789,0,23
199390,207.429,0,23
199505,202.017,0,23
199638,174.677,0,23
199756,196.881,0,23
199873,200.276,0,23
199990,200.276,0,23
200105,202.017,0,23
200273,278.228,0,23
200415,164.766,0,23
200555,165.943,0,23
200697,164.766,0,23
200838,165.943,0,23
200979,165.943,0,23
201120,165.943,0,23
201262,163.606,0,23
201421,219.17,0,23
201600,130.517,0,23
201761,145.2,0,23
201925,141.659,0,23
202066,165.943,0,23
202211,160.221,0,23
202370,147.038,0,23
202526,223.385,0,23
202682,149.884,0,23
202838,148.923,0,23
202994,149.884,0,23
203150,148.923,0,23
203307,148.923,0,23
203466,146.113,0,23
203638,135.86,0,23
203796,220.557,0,23
203956,146.113,0,23
204080,188.878,0,23
204234,151.843,0,23
204389,149.884,0,23
204542,151.843,0,23
204696,151.843,0,23
204849,229.263,0,23
205004,149.884,0,23
205154,155.919,0,23
205305,153.854,0,23
205461,149.884,0,23
205631,136.659,0,23
205788,148.923,0,23
205940,230.781,0,23
206065,185.856,0,23
206216,153.854,0,23
206367,154.88,0,23
206518,154.88,0,23
206668,154.88,0,23
206819,153.854,0,23
206970,153.854,0,23
207119,233.879,0,23
207268,156.973,0,23
207418,154.88,0,23
207567,156.973,0,23
207736,137.467,0,23
207891,150.857,0,23
208044,151.843,0,23
208197,151.843,0,23
208311,308.389,0,23
208459,158.041,0,23
208605,159.123,0,23
208754,156.973,0,23
208910,148.923,0,23
209047,169.577,0,23
209195,158.041,0,23
209342,238.685,0,23
209488,159.123,0,23
209654,140.8,0,23
209806,153.854,0,23
209955,156.973,0,23
210088,174.677,0,23
210214,185.856,0,23
210361,159.123,0,23
210504,243.692,0,23
210656,153.854,0,23
210792,170.824,0,23
210946,150.857,0,23
211081,173.373,0,23
211223,163.606,0,23
211367,161.333,0,23
211514,159.123,0,23
211676,215.111,0,23
211822,159.123,0,23
211959,170.824,0,23
212110,154.88,0,23
212222,207.429,0,23
212364,163.606,0,23
212507,163.606,0,23
212649,163.606,0,23
212790,248.914,0,23
212932,163.606,0,23
213072,165.943,0,23
213214,164.766,0,23
213354,165.943,0,23
213497,163.606,0,23
213660,142.528,0,23
213805,160.221,0,23
213948,243.692,0,23
214078,178.708,0,23
214198,195.227,0,23
214338,165.943,0,23
214477,168.348,0,23
214617,165.943,0,23
214757,167.137,0,23
214896,168.348,0,23
215034,252.522,0,23
215172,169.577,0,23
215310,168.348,0,23
215447,169.577,0,23
215606,147.038,0,23
215749,162.462,0,23
215890,164.766,0,23
216032,163.606,0,23
216136,335.077,0,23
216273,170.824,0,23
216410,169.577,0,23
216545,172.089,0,23
216683,169.577,0,23
216819,170.824,0,23
216955,172.089,0,23
217092,169.577,0,23
217229,254.365,0,23
217363,173.373,0,23
217525,65.6954,1.86,24
217683,147.975,1.7,24
217822,168.348,1.56,24
217960,168.348,1.421,24
218097,169.577,1.28,24
218198,232.32,1.18,24
218333,172.089,1.051,24
218471,254.365,0.909,24
218600,180.093,0.781,24
218734,174.677,0.65,24
218867,174.677,0.511,24
219000,176,0.38,24
219134,173.373,0.25,24
219268,174.677,0.109,24
219399,177.344,0,24
219532,264,0,24
219689,148.923,0,24
219825,172.089,0,24
219962,169.577,0,24
220098,170.824,0,24
220263,212.488,0,24
220396,176,0,24
220529,176,0,24
220663,173.373,0,24
220791,272.25,0,24
220923,177.344,0,24
221054,177.344,0,24
221185,178.708,0,24
221317,176,0,24
221448,178.708,0,24
221599,153.854,0,24
221734,173.373,0,24
221870,258.133,0,24
222003,174.677,0,24
222165,215.111,0,24
222295,178.708,0,24
222425,180.093,0,24
222556,178.708,0,24
222684,181.5,0,24
222814,180.093,0,24
222944,268.062,0,24
223071,182.929,0,24
223200,180.093,0,24
223328,182.929,0,24
223457,181.5,0,24
223602,160.221,0,24
223738,172.089,0,24
223872,173.373,0,24
224003,178.708,0,24
224161,294.076,0,24
224288,182.929,0,24
224415,184.381,0,24
224543,182.929,0,24
224669,184.381,0,24
224796,184.381,0,24
224923,184.381,0,24
225051,181.5,0,24
225178,274.394,0,24
225302,188.878,0,24
225428,184.381,0,24
225563,172.089,0,24
225701,169.577,0,24
225834,176,0,24
225963,180.093,0,24
226091,182.929,0,24
226245,227.765,0,24
226369,281.032,0,24
226495,184.381,0,24
226620,187.355,0,24
226745,185.856,0,24
226869,187.355,0,24
226994,187.355,0,24
227120,185.856,0,24
227249,180.093,0,24
227370,193.6,0,24
227494,281.032,0,24
227639,160.221,0,24
227782,163.606,0,24
227898,200.276,0,24
228018,193.6,0,24
228147,181.5,0,24
228297,232.32,0,24
228421,187.355,0,24
228546,187.355,0,24
228669,285.639,0,24
228796,182.929,0,24
228914,198.564,0,24
229035,192,0,24
229158,190.426,0,24
229281,190.426,0,24
229402,192,0,24
229527,187.355,0,24
229672,160.221,0,24
229798,185.856,0,24
229920,285.639,0,24
230045,185.856,0,24
230194,235.459,0,24
230314,193.6,0,24
230437,190.426,0,24
230558,192,0,24
230678,193.6,0,24
230800,192,0,24
230919,292.84,0,24
231042,190.426,0,24
231159,198.564,0,24
231279,195.227,0,24
231399,193.6,0,24
231519,195.227,0,24
231662,162.462,0,24
231784,190.426,0,24
231911,184.381,0,24
232033,190.426,0,24
232154,387.2,0,24
232260,221.257,0,24
232367,217.121,0,24
232472,223.385,0,24
232581,215.111,0,24
232686,221.257,0,24
232793,219.17,0,24
232900,217.121,0,24
233005,221.257,0,24
233113,217.121,0,24
233251,423.942,0,24
233366,303.026,0,24
233479,308.389,0,24
233617,254.365,0,24
233735,295.322,0,24
233854,295.322,0,24
233971,300.414,0,24
234072,345.03,0,24
234207,346.746,0,24
234335,453.75,0,24
234454,393.763,0,24
234574,390.454,0,24
234693,393.763,0,24
234812,393.763,0,24
234932,387.2,0,24
235050,393.763,0,24
235171,387.2,0,24
235290,390.454,0,24
235398,537.778,0,24
235523,468.387,0,24
235641,397.128,0,24
235742,464.64,0,24
235843,460.04,0,24
235945,460.04,0,24
236046,464.64,0,24
236157,627.892,0,24
236279,476.066,0,24
236401,480,0,24
236525,566.634,0,24
236646,580.8,0,24
236749,563.883,0,24
236853,563.883,0,24
236956,563.883,0,24
237060,563.883,0,24
237164,558.462,0,24
237267,563.883,0,24
237370,563.883,0,24
237475,553.143,0,24
237593,496.41,0,24
237700,651.364,0,24
237810,639.413,0,24
237925,611.368,0,24
238034,645.333,0,24
238145,844.8,0,24
238252,651.364,0,24
238360,651.364,0,24
238468,645.333,0,24
238574,657.509,0,24
238683,645.333,0,24
238791,645.333,0,24
238900,860.444,0,24
239012,726,0,24
239123,739.2,0,24
239234,739.2,0,24
239345,732.541,0,24
239456,739.2,0,24
239577,677.6,0,24
239687,633.6,0,24
239800,719.575,0,24
239918,694.974,0,24
240021,911.059,0,24
240122,805.069,0,24
240227,1116.92,0,24
240327,813.12,0,24
240440,829.714,0,24
240540,813.12,0,24
240654,815.158,0,24
240766,829.714,0,24
240867,813.12,0,24
240980,822.372,0,24
241089,968,0,24
241192,902.214,0,24
241295,902.214,0,24
241398,911.059,0,24
241504,876.679,0,24
241615,739.2,0,24
241719,902.214,0,24
241821,683.294,0,24
241940,984.407,0,24
242049,968,0,24
242157,1194.17,0,24
242263,1095.85,0,24
242377,917.053,0,24
242487,1065.69,0,24
242593,995.657,0,24
242698,995.657,0,24
242804,986.264,0,24
242910,995.657,0,24
243015,995.657,0,24
243121,986.264,0,24
243227,995.657,0,24
243331,1116.92,0,24
243439,1085.61,0,24
243548,1065.69,0,24
243651,789.437,0,24
243759,1085.61,0,24
243862,902.214,0,24
243967,1216.91,0,24
244071,902.214,0,24
244295,69.4825,1.871,25
244402,1095.85,1.761,25
244503,1150.1,1.661,25
244608,1228.62,1.561,25
244708,1161.6,1.461,25
244812,1127.77,1.351,25
244922,1161.6,1.241,25
245028,1216.91,1.141,25
245128,1161.6,1.042,25
245230,1150.1,0.941,25
245339,1172.26,0.831,25
245449,1172.26,0.721,25
245551,1138.82,0.611,25
245653,1035.09,0.511,25
245761,1085.61,0.411,25
245872,1046.49,0.291,25
245975,1480.47,0.191,25
246082,1194.17,0.081,25
246190,1183.11,0,25
246293,1252.71,0,25
246393,1858.56,0,25
246495,1265.11,0,25
246598,1240.54,0,25
246701,1252.71,0,25
246809,1398.22,0,25
246913,1353.32,0,25
247018,1327.54,0,25
247123,1340.31,0,25
247227,1353.32,0,25
247332,1327.54,0,25
247437,1327.54,0,25
247543,1315.02,0,25
247652,1075.56,0,25
247752,1277.76,0,25
247855,911.059,0,25
247960,1898.77,0,25
248067,1315.02,0,25
248167,1393.92,0,25
248275,1936,0,25
248382,1424.6,0,25
248488,1424.6,0,25
248631,877.385,1.911,26
248738,1424.6,1.801,26
248844,1424.6,1.701,26
248951,1411.29,1.59,26
249056,1563.69,1.48,26
249163,1519.85,1.381,26
249265,1480.47,1.27,26
249372,1534.19,1.171,26
249484,1465.08,1.06,26
249591,1315.02,0.951,26
249696,1340.31,0.841,26
249802,1424.6,0.74,26
249913,1161.6,0.631,26
250014,1393.92,0.53,26
250118,1340.31,0.421,26
250221,1353.32,0.321,26
250330,1936,0.211,26
250432,1610.14,0.111,26
250534,1594.35,0.01,26
250636,1594.35,0,26
250816,979.657,1.912,27
250919,1594.35,1.814,27
251021,1594.35,1.703,27
251123,1610.14,1.604,27
251226,1578.87,1.504,27
251334,1736.97,1.393,27
251438,1675.38,1.293,27
251541,1691.65,1.184,27
251644,1252.71,1.084,27
251746,1610.14,0.983,27
251851,1106.29,0.873,27
251955,2233.85,0.773,27
252058,1594.35,0.673,27
252159,1610.14,0.573,27
252263,1675.38,0.463,27
252368,2345.54,0.364,27
252470,1822.12,0.253,27
252575,1770.06,0.153,27
252681,1770.06,0.043,27
252787,1770.06,0,27
252887,1742.4,0,27
252993,1753.36,0,27
253099,1753.36,0,27
253206,1753.36,0,27
253312,1753.36,0,27
253475,1090.29,1.91,28
253577,1725.15,1.811,28
253696,1268.97,1.691,28
253799,1804.43,1.58,28
253900,1840.16,1.48,28
254004,1691.65,1.381,28
254109,1228.62,1.27,28
254226,547.573,3.161,28
254329,2255.53,3.051,28
254434,1787.08,2.951,28
254535,1742.4,2.851,28
254640,1770.06,2.74,28
254788,1080,4.601,28
254893,1770.06,4.49,28
254999,1753.36,4.381,28
255105,1753.36,4.281,28
255212,1753.36,4.171,28
255317,1770.06,4.071,28
255417,1742.4,3.99,29
255594,822.054,5.809,29
255708,1336.35,5.701,29
255809,1974.72,5.591,29
255910,1840.16,5.491,29
256012,1708.24,5.389,29
256115,1240.54,5.29,29
256217,2300.2,5.19,29
256318,2415.21,5.09,29
256424,1770.06,4.98,29
256541,1090.29,6.86,29
256648,1753.36,6.76,29
256755,1736.97,6.65,29
256860,1770.06,6.54,29
256966,1880.69,6.44,29
257072,1753.36,6.33,29
257178,1753.36,6.23,29
257279,1742.4,6.13,29
257384,1770.06,6.02,29
257494,1705.1,5.93,30
257594,1626.24,5.83,30
257698,1466.1,5.729,30
257876,635.664,7.549,30
257977,1626.24,7.45,30
258079,1380.12,7.34,30
258179,2090.88,7.24,30
258279,2555.52,7.14,30
258386,1753.36,7.04,30
258492,1770.06,6.93,30
258598,1753.36,6.83,30
258703,1770.06,6.719,30
258804,1725.15,6.62,30
258909,1787.08,6.51,30
259016,1753.36,6.41,30
259122,1770.06,6.301,30
259228,1862.94,6.2,30
259334,1770.06,6.091,30
259487,961.346,7.951,31
259590,1822.12,7.841,31
259699,1278.83,7.731,31
259804,1787.08,7.631,31
259908,1675.38,7.532,31
260017,1705.1,7.421,31
260118,1277.76,7.321,31
260220,2163.76,7.211,31
260320,2555.52,7.111,31
260420,1858.56,7.011,31
260527,1753.36,6.911,31
260633,1753.36,6.8,31
260804,1080,8.631,31
260910,1753.36,8.521,31
261016,1770.06,8.422,31
261122,1753.36,8.311,31
261229,1753.36,8.201,31
261329,1742.4,8.101,31
261480,1080,9.971,32
261587,1736.97,9.871,32
261692,1675.38,9.76,32
261796,1675.38,9.66,32
261899,1691.65,9.55,32
262008,1505.78,9.451,32
262109,1742.4,9.341,32
262212,1917.2,9.24,32
262381,1080,11.071,32
262487,1753.36,10.971,32
262594,1753.36,10.861,32
262698,1898.77,10.761,32
262799,1742.4,10.65,32
262904,1770.06,10.55,32
263011,1753.36,10.44,32
263117,1770.06,10.341,32
263223,1770.06,10.231,32
263323,1742.4,10.131,32
263429,1770.06,10.021,32
263529,1742.4,9.931,33
263631,1495.13,9.831,33
263735,1691.65,9.731,33
263837,1708.24,9.631,33
263952,1630.32,9.511,33
264057,1898.77,9.411,33
264158,1725.15,9.311,33
264259,2323.2,9.201,33
264364,1787.08,9.1,33
264470,1770.06,8.991,33
264576,1753.36,8.891,33
264724,1008.31,10.741,33
264827,1804.43,10.641,33
264928,1858.56,10.542,33
265034,1770.06,10.432,33
265140,1753.36,10.321,33
265246,1770.06,10.221,33
265351,1770.06,10.111,33
265458,1753.36,10.01,33
265565,1736.97,9.919,34
265667,1138.82,9.819,34
265771,1898.77,9.71,34
265871,1742.4,9.609,34
265973,1495.13,9.51,34
266075,2049.88,9.41,34
266177,1725.15,9.31,34
266278,1858.56,9.21,34
266380,2277.65,9.1,34
266486,1753.36,9,34
266591,1770.06,8.889,34
266693,1725.15,8.79,34
266798,1770.06,8.69,34
266904,1753.36,8.58,34
267010,1753.36,8.47,34
267116,1770.06,8.37,34
267216,1858.56,8.27,34
267316,1742.4,8.17,34
267422,1770.06,8.06,34
267528,1753.36,7.971,35
267635,1424.6,7.86,35
267736,1610.14,7.761,35
267843,1411.29,7.65,35
267950,1972.53,7.54,35
268052,1822.12,7.441,35
268154,1725.15,7.341,35
268256,1708.24,7.241,35
268357,2555.52,7.141,35
268462,1770.06,7.03,35
268569,1753.36,6.921,35
268675,1770.06,6.821,35
268781,1753.36,6.711,35
268881,1742.4,6.611,35
268987,1770.06,6.511,35
269093,1753.36,6.4,35
269199,1770.06,6.291,35
269305,1753.36,6.191,35
269411,1770.06,6.08,35
269511,1858.56,5.99,36
269617,1438.17,5.89,36
269718,1495.13,5.789,36
269823,1675.38,5.68,36
270006,68.0548,7.5,36
270107,1393.92,7.4,36
270211,2010.46,7.29,36
270313,1725.15,7.19,36
270419,1753.36,7.08,36
270519,1742.4,6.98,36
270620,1840.16,6.879,36
270724,1787.08,6.781,36
270831,1753.36,6.671,36
270937,1753.36,6.57,36
271043,1770.06,6.46,36
271143,1742.4,6.36,36
271249,1770.06,6.25,36
271355,1753.36,6.15,36
271461,1753.36,6.04,36
271570,1705.1,5.94,37
271673,1366.59,5.839,37
271774,1858.56,5.74,37
271878,1675.38,5.64,37
271982,1691.65,5.53,37
272082,1277.76,5.429,37
272184,2185.19,5.331,37
272290,2433.83,5.22,37
272396,1753.36,5.121,37
272503,1736.97,5.01,37
272609,1770.06,4.9,37
272714,1787.08,4.8,37
272814,1858.56,4.701,37
272920,1753.36,4.59,37
273026,1770.06,4.49,37
273127,1725.15,4.389,37
273233,1753.36,4.28,37
273338,1787.08,4.18,37
273444,1770.06,4.071,37
273550,1753.36,3.971,38
273654,1353.32,3.871,38
